steering,throttle,brake,speed
-0.2,0.5245471,0.0,14.54162
-0.7084009,0.0,0.0,10.05437
-0.27209277,0.0,0.0,10.45203
-0.2,0.1422572,0.0,9.018061
-0.2,0.06979215,0.0,13.5975
0.27260311000000004,0.0,0.0,8.07377
-0.136395,0.0,0.0,10.24832
-0.2,0.0,0.0,7.513401
1.2,0.0,0.0,7.331254
-0.0020285999999999915,0.0,0.0,7.058374
-0.474276,0.0,0.0,12.65586
0.2,0.06545985,0.0,9.392188
0.21578819999999999,0.0008904934,0.0,8.497536
0.17601688000000001,0.5096608,0.0,9.513092
-0.2,0.1614488,0.0,16.2261
-0.2,0.0,0.0,7.896055e-05
-0.2,0.0,0.0,16.4921
0.3021241,0.0,0.0,7.222749
0.1616859,0.0,0.0,9.458877
0.2,0.0,0.0,9.10431
0.3532968,0.0,0.0,8.043796
0.2,0.0,0.0,8.034859
-0.2,0.0,0.0,25.38729
-0.5226334,0.0,0.0,7.654083
0.2,0.0,0.0,14.87263
0.7488957,0.0,0.0,10.78665
0.2,0.0,0.0,9.645724
0.2,0.0,0.0,14.30066
0.2,0.0,0.0,8.171617
0.2,0.157191,0.0,12.08324
0.2,0.0,0.0,10.37494
-0.2,0.362548,0.0,5.185424
0.2,0.362548,0.0,5.185424
-0.2,0.2123551,0.0,9.657691
0.145041,0.0,0.0,9.470845
-0.2,0.0,0.0,19.414
0.2,0.0,0.0,6.847921
-0.0,0.0,0.0,9.628716
-0.2,0.220209,0.0,13.8702
-0.2,0.0,0.0,6.96334
-0.7492139,0.0,0.0,8.703674
0.4994935,0.0,0.0,10.36005
-0.2,0.1216257,0.0,9.413572
-0.2,0.0,0.0,6.768277
0.2,0.0,0.0,12.46278
0.2,0.0,0.0,13.91245
-0.2,0.1614271,0.0,11.32596
-0.3362358,0.0,0.0,10.6417
0.2,0.0,0.0,19.86486
0.2,1.0,0.0,26.0843
0.2,1.0,0.0,21.57726
0.3059959,0.0,0.0,8.474466
-0.0,0.748764,0.0,10.30252
-0.2,0.0,0.0,15.17959
-0.2,0.0,0.0,8.941639
-0.7743804000000001,0.0,0.0,7.722146
0.2,0.658581,0.0,25.88248
0.2,0.1660441,0.0,16.20726
-0.2,0.02697909,0.0,14.34324
0.3208432,0.0,0.0,10.28574
0.27090831000000004,0.0,0.0,9.820179
-0.2,0.0,0.0,5.124521
-0.2,0.0,0.0,12.25936
0.2,0.0,0.0,9.785638
0.4474821,0.0,0.0,12.5593
-0.1128269,0.0,0.0,8.608855
0.2,0.0,0.0,7.385932
0.4276439,0.0,0.0,9.221224
-0.4515699,0.0,0.0,8.212935
-0.2,0.08593512,0.0,11.04509
-0.2,0.0,0.0,8.739497
0.3072862,0.0,0.0,12.62406
-0.2,0.0,0.0,10.98616
0.0,0.0,0.0,7.074382
0.275458,0.0,0.0,8.827881
1.2,0.0,0.0,10.89469
0.0,0.8519908,0.0,10.18906
-0.2,0.06194115,0.0,7.773678
-0.0,0.2117883,0.0,15.72163
-0.2,0.0,0.0,11.80171
-0.3712819,0.0,0.0,25.54293
-0.2,0.0,0.0,4.406492
-0.2,0.1931008,0.0,7.010219
0.2,0.0,0.3484919,26.01487
0.0,0.0,0.0,7.65184
-0.2,0.0,0.0,9.92711
-0.2,0.0,0.0,10.58901
-0.5017229,0.0,0.0,6.724266
-0.2,0.0,0.0,10.75576
0.2,0.0,0.0,10.78913
-0.8410918,0.0,0.0,6.838422
-0.07915680000000001,0.0,0.0,10.28574
-0.2,0.9819388,0.0,12.57768
0.2,0.0,0.0,18.78654
1.0227645,0.0,0.0,9.04064
-1.1411778,0.0,0.0,6.743122
0.1217544,0.0,0.0,11.33016
-0.329168,0.0,0.0,8.384328
0.2,0.6400262,0.0,9.370498
-0.2,0.0,0.0,5.899004
-0.2,0.0,0.0,6.375731
-0.2,0.0,0.0,14.16275
0.2,0.0,0.0,2.101073
-0.6599701,0.0,0.0,8.060781
0.2,0.841597,0.0,30.13855
0.2,0.0,0.0,10.33248
0.991684,0.0,0.0,11.88969
-0.0,0.0,0.0,14.93159
-0.0,0.0,0.0,8.700088
0.2,0.0,0.0,2.101073
-0.09832710000000001,0.0,0.0,18.50533
0.2,0.0,0.0,7.561852
0.2,0.0,0.0,8.816649
0.2,0.0,0.0,7.385932
-0.2,1.0,0.0,19.06901
0.2,0.0,0.0,8.024478
0.2,0.0,0.0,12.63062
0.2,0.0,0.0,16.23746
-0.2,0.0,0.0,9.944866
0.2,0.0,0.0,12.11815
0.68208,0.0,0.0,10.55333
0.2,0.2255191,0.0,8.238587
-0.514724,0.0,0.0,8.704249
0.2,1.0,0.0,8.125353
0.2,0.8519908,0.0,10.18906
0.2,0.2614503,0.0,9.000136
0.2,0.8472668,0.0,13.06996
0.2,1.0,0.0,22.50074
0.2,0.3301799,0.0,13.96762
0.2,0.0,0.0,13.7911
0.2,0.09533679,0.0,10.07545
0.2,0.0,0.0,25.18554
0.2,0.0,0.0,9.29225
0.2,0.0,0.0,7.897995
-0.0,0.0,0.0,6.533849
-0.2,0.1131148,0.0,9.41735
0.2,0.0,0.0,11.99863
0.2,0.4963921,0.0,10.42967
-0.5349483,0.0,0.0,7.764777
0.2,0.0337919,0.0,14.07871
0.0,0.0,0.0,8.589579
0.2,0.0,0.0,11.29539
0.18372109999999997,0.0,0.0,10.08574
0.2,0.1613342,0.0,15.19749
0.2,0.7201828,0.0,15.78069
-0.2,0.0,0.0,16.5694
-1.0,0.0,0.0,8.955332
-0.1173116,0.0,0.0,8.148986
0.2,0.0,0.0,16.00797
0.0467032,0.0,0.0,8.043796
0.2,0.0,0.0,11.08721
0.2,0.0,0.0,8.749963
-0.2,0.0,0.0,9.29225
-0.2,0.0,0.0,2.129716
0.2,0.0,0.0,17.52771
-0.2,0.0,0.0,11.81668
0.2,0.598536,0.0,11.74995
0.2,0.0,0.0,13.44087
0.2,0.3311967,0.0,8.148673
-0.07517374,0.0,0.0,19.22151
0.0,0.0,0.0,7.268317
0.6299778,0.0,0.0,9.788605
-0.2,1.0,0.0,14.70912
-0.2,0.0,0.0,10.57291
0.2,0.0,0.0,10.68142
0.2,0.0,0.0,13.47782
-0.2,0.0,0.0,19.414
0.2,0.0,0.0,7.48297
0.2,0.0,0.0,8.171617
-0.0,0.0,0.0,9.68413
0.5084959,0.3084959,0.0,8.587121
-0.2,0.0,0.0,9.944866
-0.2,0.0,0.0,8.509171
0.2,0.0,0.0,9.233658
-0.8663728,0.0,0.0,11.04915
-0.481613,0.0,0.0,6.701705
0.2,0.0,0.0,12.26168
0.3670532,0.0,0.0,8.396356
0.2,0.135105,0.0,11.48363
0.2,0.6362214,0.0,8.999516
-0.2,0.0,0.0,8.428969
0.2,0.0,0.0,7.295796
0.7738640000000001,0.0,0.0,7.673075
-0.3290548,0.0,0.0,8.583912
-0.2,0.0,0.0,8.835545
-0.2,0.4753679,0.0,10.43168
0.2783559,0.0,0.0,6.305601
0.06863093,0.0,0.0,7.414797
0.2,0.0,0.0,8.757214
0.0,0.542907,0.0,10.63971
-0.0,0.0,0.0,9.161945
-0.38758400000000004,0.0,0.0,9.292775
-0.17646,0.0,0.0,8.350409
0.2,0.0,0.0,10.19339
0.1107899,0.0,0.0,15.65811
0.2,0.0,0.0,9.31081
0.2,0.0,0.0,5.899004
0.2,0.201048,0.0,10.39783
0.2,0.0,0.0,16.52792
-0.2,0.5648578,0.0,7.139005
-0.2,0.0,0.0,8.599272
0.2,1.0,0.0,16.51748
0.0,0.0,0.0,16.52792
-0.2,0.0,0.0,14.39686
-0.2,0.0,0.0,13.99799
0.2,0.0,0.0,10.71001
0.2,0.0,0.0,8.953744
0.0,0.0,0.0,23.70422
0.5448089,0.0,0.0,14.59048
0.2,0.0,0.0,18.6918
0.2,0.0,0.0,27.03076
-0.2,0.0,0.0,8.540374
0.2,0.0,0.0,15.03601
-0.3734871,0.0,0.0,14.99621
0.2,0.0,0.0,16.93812
-0.2,0.3587701,0.0,8.40251
-0.2,0.0,0.0,7.620799
0.2,0.0,0.0,11.29539
-0.2,0.0,0.0,7.489133
0.2,0.0,0.0,7.825342
-0.2,1.0,0.0,20.25184
0.6783559,0.0,0.0,6.305601
0.2,0.0,0.0,9.785638
0.2,0.02345109,0.0,10.58151
0.06995010000000002,0.0,0.0,8.18682
0.5743804,0.0,0.0,7.722146
-0.11500974000000001,0.0,0.0,10.42292
-0.2,0.0,0.0,17.17193
-0.506549,0.0,0.0,15.54352
0.2,0.0,0.0,7.326643
0.0,0.0,0.0,2.037461
0.187584,0.0,0.0,9.292775
1.0787853,0.0,0.0,8.844743
-0.2,0.0,0.0,8.620859
-0.2,0.09047699,0.0,9.113336
-0.2,0.4772065,0.0,9.007384
-0.1710691,0.0,0.0,10.94588
-0.2,0.0,0.0,8.902725
-0.2,0.7229794,0.0,10.00971
-0.2,0.282648,0.0,11.11063
-0.29555281,0.0,0.0,7.68865
0.2,0.0,0.0,15.35266
0.45398340000000004,0.0,0.0,13.07539
-0.2,0.0,0.0,7.738679
-0.2,0.0,0.0,9.367353
0.41541999999999996,0.2560537,0.0,9.542039
0.2,0.0,0.0,10.9062
0.2,0.4184579,0.0,6.739634
-0.2,0.0,0.0,7.25425
0.2,0.5706878,0.0,29.07446
0.2,0.0,0.0,15.67811
0.4020286,0.0,0.0,7.058374
-0.3398361,0.0,0.0,8.012154
0.2,0.0,0.0,8.728241
-0.2,0.0,0.0,10.98457
0.3125639,0.0,0.0,8.247403
-0.2,0.0,0.0,18.1687
0.2,0.0,0.0,8.321218
0.2,0.1743239,0.0,8.327537
-0.29696579,0.0511961,0.0,19.29188
0.2,0.150445,0.0,29.17284
-0.2,0.04388058,0.0,9.391411
0.20494599999999996,0.0,0.0,10.39371
0.05882692,0.0,0.0,8.169005
0.24005325,0.0,0.0,8.203896
0.0,0.0,0.0,15.1356
0.2,0.5232325,0.0,9.643031
0.2,0.2002258,0.0,11.26964
0.2,0.0,0.0,7.48297
-0.7619332000000001,0.0,0.0,7.816391
-0.0,0.0,0.0,13.49292
0.2,0.07792592,0.0,17.88874
-0.2,0.1668148,0.0,7.767246
0.2,0.0,0.0,5.854286
0.2,0.0,0.0,8.478098
-0.2,0.0,0.0,14.44509
0.2,0.0,0.0,11.25031
-0.2,0.0,0.0,14.24312
-0.2,1.0,0.0,26.0843
0.2,0.0,0.0,10.88123
-0.07936889999999996,0.0,0.0,5.197363
-0.2,0.0,0.0,7.439737
-0.614603,0.0,0.0,9.09788
-0.5090119,0.0,0.0,7.384276
0.34504100000000004,0.0,0.0,9.470845
0.4155802,0.0,0.0,9.483601
0.2,0.135105,0.0,11.48363
0.8275767,0.0,0.0,6.961082
0.2,0.0,0.0,14.16275
0.2,0.1522801,0.0,7.257206
0.441021,0.1632539,0.0,6.95794
0.5084009,0.0,0.0,10.05437
0.2,0.0,0.0,9.379683
-0.171936,0.0,0.0,12.11022
0.041078,0.158922,0.0,7.993428
-0.2,0.0,0.0,9.460065
0.0,0.0,0.0,7.351246
0.2,0.6352859,0.0,9.303408
-0.0,0.0,0.0,18.03124
-0.2,0.3263701,0.0,13.85087
-0.2145672,0.0,0.0,14.31802
-0.2,0.0,0.0,7.611709
-0.06491040000000001,0.0,0.0,9.773705
-0.2,0.1898911,0.0,9.131789
-0.5074759,0.0,0.0,17.03027
0.2,0.0,0.0,6.964292
0.2,0.2283543,0.0,10.41672
0.1325701,0.0,0.0,6.684132
0.2,0.03780055,0.0,16.13289
-0.2,0.7174351,0.0,10.98399
0.2,0.0,0.0,12.02724
-0.3107899,0.0,0.0,15.65811
-0.2,0.4696198,0.0,15.08086
0.6731445,0.0,0.0,9.255401
-0.0,0.0,0.0,15.9708
-0.2,0.0,0.0,9.234908
-0.2,0.0,0.0,8.761189
0.6987033,0.0,0.0,5.497236
0.2,0.0,0.0,8.634321
0.2,0.0,0.0,7.99887
-0.0,0.5642971,0.0,6.705238
-0.2,0.0,0.0,9.73145
-0.559706,0.0,0.0,12.67525
0.4158268,0.0,0.0,11.31548
-0.2,0.0,0.0,8.329404
0.2,0.4743508,0.0,9.194099
-0.2,0.0,0.0,10.50131
0.2,0.0,0.0,7.079452
0.2,0.0,0.9395188,20.24123
0.4157882,0.0008904934,0.0,8.497536
0.2,0.0,0.0,9.653321
-0.0,0.0,0.0,13.01601
0.0,0.0,0.0,17.52771
0.2,0.0,0.0,26.22297
-0.2747819,0.0,0.0,15.12505
-0.2,0.0,0.0,9.008131
-0.2,0.0,0.0,16.00797
-0.2,0.0,0.0,7.897902
-0.0,0.07989872,0.0,15.01677
-0.2,0.0,0.0,7.849132e-05
0.012945899999999982,0.0,0.0,9.779983
0.195502234,0.0,0.0,5.105177
0.4007601,0.1508878,0.0,10.50201
-0.0,0.1537381,0.0,11.19509
-0.2,0.1131148,0.0,9.41735
-0.202607107,0.0,0.0,8.664238
0.0,0.0,0.0,8.221256
1.0,0.0,0.0,8.395751
-0.2,0.0,0.0,7.861467e-05
-0.2,0.118801,0.0,17.58144
-0.0,0.0,0.0,7.883831
-0.2,0.0,0.0,14.75092
0.1921917,0.0,0.0,5.880929
-0.7376959999999999,0.0,0.0,6.962394
0.2,0.0,0.0,8.620859
0.1884989,0.0,0.0,11.83974
-0.0,0.0,0.0,12.85534
0.317048,0.0,0.0,9.293814
0.2992571,0.0,0.0,11.07497
0.2,0.0,0.0,8.84597
-0.0,0.4563357,0.0,10.83249
-0.0,0.1669589,0.0,18.33433
-0.2,0.0865978,0.0,8.584347
0.0,0.1722507,0.0,7.080931
0.2,0.4743508,0.0,9.194099
0.5313318,0.0,0.0,15.07226
0.2,0.5648578,0.0,7.139005
0.2,0.0,0.0,11.53709
0.2,0.0,0.0,16.47434
-0.2,0.1488208,0.0,7.282047
0.2,0.0,0.0,6.962152
-0.0,0.0,0.0,12.15217
-0.2,0.0,0.0,7.653462
0.2,0.0,0.0,9.92711
0.2,0.2283543,0.0,10.41672
-0.281613,0.0,0.0,6.701705
0.0,0.09441912,0.0,10.05884
0.0,0.0,0.0,9.91623
0.0,0.1131148,0.0,9.41735
-0.0,0.0,0.0,14.95435
0.2,0.09560394,0.0,14.95627
-0.2,0.5134145,0.0,8.840684
-0.2,0.1526492,0.0,11.70754
-0.2,0.01834774,0.0,9.017604
-0.37904570000000004,0.0,0.0,11.28006
-0.733644,0.0,0.0,8.882863
1.2,0.0,0.0,6.888667
0.2,0.1614271,0.0,11.32596
-0.2,0.3028468,0.0,8.809852
-0.2,0.0,0.0,16.15596
-0.2,0.0,0.0,9.91623
0.006183899999999992,0.0,0.0,6.623416
-0.2,0.006992698,0.0,8.541491
0.0,0.0,0.0,7.774951
-0.0,0.2832448,0.0,10.27302
0.2,0.0,0.0,15.87052
-0.267793,0.0,0.0,6.86639
-0.0,0.5080587,0.0,15.60348
-0.3208432,0.0,0.0,10.28574
-0.2,0.1633083,0.0,7.173657
-0.2,0.6773889,0.0,15.88991
-0.2,0.007680058,0.0,13.54949
-0.0,0.0,0.0,9.38366
-0.2,0.0,0.0,14.14752
-0.2,0.0,0.0,13.93159
0.0,0.0,0.0,9.154806
0.2,0.4593809,0.0,10.28406
-0.2,0.3602968,0.0,7.764077
0.2,0.0,0.0,13.49292
-0.2,0.0,0.0,9.196817
-0.2,0.0,0.0,17.56371
0.2,0.09105885,0.0,15.88161
-0.2,0.0,0.0,15.16451
0.02893090000000001,0.0,0.0,10.94588
0.2,0.0,0.0,9.044394
0.10400303000000001,0.0,0.0,10.21533
-0.2,0.1112612,0.0,12.52713
0.4515699,0.0,0.0,8.212935
-0.2,0.9819388,0.0,12.57768
0.2,0.2236258,0.0,7.416871
-0.2,0.303699,0.0,9.920568
-0.2,0.0,0.0,20.65756
-0.2,0.173859,0.0,14.02379
0.2,0.231549,0.0,14.55188
0.34952489999999997,0.0,0.0,8.610384
-0.2,0.4385312,0.0,11.21246
0.325368,0.0,0.0,9.109657
0.2,0.1526492,0.0,11.70754
0.15387816,0.0,0.0,9.04431
-0.8,0.0,0.0,7.219801
0.02325583,0.0,0.0,15.10431
-0.2,0.393828,0.0,8.088774
0.2,0.07909763,0.0,9.724113
0.2,0.03138828,0.0,11.54172
0.2,0.0,0.0,2.06901
-0.7601114,0.0,0.0,10.04548
0.580967,0.0,0.0,9.510954
0.214603,0.0,0.0,9.09788
0.0,0.0,0.0,11.96403
-0.2,0.2982062,0.0,9.841786
0.40753110000000003,0.0,0.0,10.40207
-0.0,0.0,0.0,9.987431
-0.2,0.0,0.0,7.439737
-0.5160653,0.0,0.0,7.02274
0.2,0.0,0.0,7.672922
0.2,0.0,0.0,13.70758
-0.0,0.0,0.0,16.00352
-0.3654022,0.0,0.0,10.79671
0.0,0.1709758,0.0,8.376868
0.2,0.3010079,0.0,9.703734
0.2,0.0,0.0,5.367587
0.8410918,0.0,0.0,6.838422
0.2,0.0,0.0,14.24651
0.21183389999999996,0.0,0.0,9.759859
0.2,0.0,0.0,12.85476
0.2,0.0,0.0,9.59444
0.1351619,0.02116895,0.0,5.295708
-0.2,0.4890296,0.0,9.846416
0.2,0.0,0.0,11.09737
0.07517374,0.0,0.0,19.22151
-0.2,1.0,0.0,28.25847
0.5885668,0.0,0.0,10.52107
-0.0,0.1705863,0.0,12.857
-0.1549351,0.0,0.0,5.147337
-0.2,0.4594978,0.0,10.6702
0.2,0.7201828,0.0,15.78069
-0.2,0.0,0.0,8.749963
0.2,0.118801,0.0,17.58144
0.5452736,0.0,0.0,7.586951
-0.2,0.0,0.0,8.950051
0.2,0.1263632,0.0,8.620804
-0.2,0.0,0.0,25.38729
-0.2,0.1336799,0.0,10.90784
-0.0,0.0,0.0,8.612769
0.6825863000000001,0.0,0.0,6.786887
-0.3590779,0.0,0.0,6.320359
-0.2,0.4792078,0.0,15.41865
-0.17068453,0.0,0.0,9.235214
0.2,0.0,0.0,17.77494
0.2,1.0,0.0,26.7387
0.2,0.0,0.0,19.35071
0.1001333,0.0,0.0,9.887401
0.2,0.4308718,0.0,8.135784
-0.2,0.0,0.0,7.575046
-0.1385883,0.0,0.0,12.64382
-0.24616082,0.0,0.0,7.857342
-0.4793689,0.0,0.0,5.197363
-0.2,0.0,0.0,8.486214
0.2,0.0,0.0,10.67222
-0.2,0.0,0.0,16.93812
-0.4885472,0.0,0.0,8.022083
-0.2,0.156249,0.0,5.889709
-0.2,0.2255191,0.0,8.238587
-0.2,1.0,0.0,26.56694
-0.2,0.02653491,0.0,14.44468
0.2,0.0,0.0,14.43
-0.1734871,0.0,0.0,14.99621
-0.2,0.0,0.0,6.603003
0.2,0.0,0.0,15.31736
-0.07873980000000001,0.0,0.0,11.41291
0.25385189999999996,0.0,0.0,7.045728
0.2,0.0,0.0,8.101617
-0.2,0.542907,0.0,10.63971
0.3177053,0.0,0.0,10.67882
0.09781575,0.2008231,0.0,10.75745
0.2,0.0,0.0,7.394802
-0.2,0.023646,0.0,8.110877
-0.0,0.0,0.0,12.22386
-0.2,0.0,0.0,13.44087
-0.2,0.0,0.0,13.25842
0.5898097,0.0,0.0,12.82337
0.2,0.0,0.0,11.74311
0.2,0.4137121,0.0,8.996177
0.3112098,0.0,0.0,7.490743
0.0,0.8987399,0.0,8.107591
-0.2,0.3092011,0.0,10.04903
0.2,0.0,0.0,15.7429
0.2,0.0,0.0,7.680895
-0.5921309,0.0,0.0,4.920116
-0.2,0.0,0.0,19.86486
-0.2,0.0,0.0,10.98457
0.2,0.4332207,0.0,10.77974
-0.0,0.0,0.0,5.977165
0.1125902,0.0,0.0,6.983123
-0.2474821,0.0,0.0,12.5593
-0.2,0.0,0.0,7.433265
0.06734900000000002,0.0,0.0,8.069753
-0.2013391,0.0,0.0,9.501169
-0.1435679,0.0,0.0,6.872778
-0.2,1.0,0.0,28.98962
-0.2,0.0,0.0,11.37284
-0.2,0.0,0.6359371,5.923901
-0.21293898,0.0,0.0,16.41064
-0.5709531,0.0,0.0,8.288133
0.0,0.0,0.0,8.011018e-05
-0.2,0.06309593,0.0,11.05109
0.0737209,0.0,0.0,9.665839
-0.2,0.393459,0.0,8.009327
0.212589,0.0,0.0,11.42734
-0.2,0.0,0.0,9.629341
0.2444922,0.0,0.0,7.824822
0.0,0.0,0.0,8.540374
-0.2,0.0,0.0,7.936653
0.29037999999999997,0.0,0.0,7.184918
-0.17088838,0.0,0.0,9.071133
0.2,0.0,0.0,10.37494
0.2,0.0,0.0,9.192719
0.0,0.0,0.0,21.7094
0.0,0.0,0.0,8.75211
0.5014552999999999,0.0,0.0,12.29151
0.244054,0.0,0.0,6.614353
-0.2,0.0,0.0,14.40801
0.5476202,0.0,0.0,7.560529
0.2,0.0,0.0,8.080393
-0.7195262,0.0,0.0,8.775281
-0.2,0.0,0.0,11.11927
-0.2,0.432705,0.0,8.445249
-0.5488957,0.0,0.0,10.78665
-0.2,0.0,0.0,12.71215
-0.29660567000000004,0.0,0.0,9.28994
0.1809389,0.0,0.0,11.13486
0.2,0.331152,0.0,10.47532
0.23766537000000001,0.0,0.0,7.68536
-0.2276439,0.0,0.0,9.221224
0.2,0.0,0.0,7.620286
-0.2,0.0,0.0,2.01027
0.2,0.1198411,0.0,15.70263
0.1300499,0.0,0.0,8.18682
0.2,0.4332207,0.0,10.77974
0.2,0.0,0.0,9.486607
-0.2410778,0.0,0.0,8.582574
0.2,0.0,0.0,10.97567
0.10486269999999998,0.4455718,0.0,5.854189
-0.06863093,0.0,0.0,7.414797
0.3155868,0.0,0.0,9.939404
-0.4909198,0.0,0.0,7.209965
0.7753700000000001,0.0,0.0,11.8165
0.2,0.0,0.0,11.46924
0.14119310000000002,0.0,0.0,8.771787
-0.2,0.0,0.0,8.034859
0.2,0.0,0.0,11.44895
-0.2,0.0,0.0,13.55306
-0.2,0.6463559,0.0,12.64238
-0.2,0.0,0.0,7.953261
-0.2,0.4264705,0.0,11.08809
0.2,0.0,0.0,15.1356
0.2,0.2098142,0.0,10.01497
0.1432378,0.0,0.0,11.8701
-0.2,0.393459,0.0,8.009327
-0.5898097,0.0,0.0,12.82337
-0.2,0.0,0.0,14.85266
-0.2,0.0,0.0,10.26984
0.2,0.0,0.0,16.16836
0.3392698,0.0,0.0,9.329962
0.2,0.1586373,0.0,7.15048
-0.2,0.0,0.0,19.35071
0.2,0.4254688,0.0,10.25129
-0.2,0.5753192,0.0,12.71335
-0.5779926,0.0,0.0,7.237945
-0.4349999,0.0,0.0,17.54632
0.2,0.0,0.0,16.57358
-0.2,0.0,0.0,9.921387
-0.10924443000000002,0.0,0.0,7.731087
0.2,0.0,0.0,7.645513
-0.0,0.377787,0.0,9.991001
-0.2,0.0,0.0,7.575046
-0.17655821000000002,0.0,0.0,10.14009
0.2,0.1792231,0.0,10.22145
-0.0558604,0.0,0.0,7.541001
-0.35707120000000003,0.0,0.0,11.75467
-0.2,0.0,0.0,13.83457
-0.2,0.0,0.0,9.697169
-0.5361629,0.0,0.0,5.878232
0.0,0.0,0.0,13.46797
0.2,0.0,0.0,8.61199
0.24612184,0.0,0.0,9.04431
-0.2,0.0,0.0,11.77093
-0.20172162100000002,0.0,0.0,9.620594
0.2,0.3345691,0.0,13.8446
0.859792,0.0,0.0,8.121755
-0.359706,0.0,0.0,12.67525
-0.18240185,0.0,0.0,14.87687
-0.2,0.0,0.0,7.894122e-05
-0.3217759,0.0,0.0,6.648919
-0.2,0.2764889,0.0,9.76298
-0.2,0.8609682,0.0,16.70356
0.2,0.0,0.0,7.645513
0.3837211,0.0,0.0,10.08574
-0.17095309999999997,0.0,0.0,8.288133
-0.2,0.0,0.0,14.80905
-0.2,1.0,0.0,19.06901
-0.5540062,0.0,0.0,5.821968
0.2,0.0,0.0,9.488939
-0.1333737,0.0,0.0,9.769407
0.2,0.0,0.0,16.1168
0.2,0.3276901,0.0,9.136543
-0.2,0.0,0.0,9.653321
0.2,0.9076409,0.0,11.52883
-0.5063809,0.0,0.0,11.37335
0.69038,0.0,0.0,7.184918
-0.6530541000000001,0.0,0.0,10.4226
-0.2,0.2116141,0.0,7.856425
0.0,0.0,0.0,8.835545
0.2,0.0,0.0,14.6976
-0.2,0.0,0.0,9.7289
0.2,0.0,0.0,9.246995
0.0,0.8267362,0.0,12.31583
0.2,0.0,0.0,10.43518
-0.08441320000000001,0.0,0.0,9.939404
0.2,0.0,0.0,10.16503
0.2,0.5642971,0.0,6.705238
0.2,0.05441093,0.0,10.45869
0.106549,0.0,0.0,15.54352
-0.2,0.07989872,0.0,15.01677
0.2,0.0,0.0,8.22306
0.2,0.0,0.0,9.73145
-0.2,0.2982062,0.0,9.841786
0.301567,1.0,0.0,3.714527
0.0,0.1660441,0.0,16.20726
0.2,1.0,0.0,25.62065
0.2,0.0,0.0,15.68652
0.2,0.0,0.0,9.487753
0.0,0.8090771,0.0,18.94304
-0.2,0.144486,0.0,7.193975
0.0,0.0,0.0,15.31736
-0.610619,0.0,0.0,9.157574
0.2,0.658581,0.0,25.88248
0.2,0.3028468,0.0,8.809852
-0.40753110000000003,0.0,0.0,10.40207
-0.8,0.0,0.0,7.468049
-0.2,0.0,0.0,15.31913
-0.2,0.0,0.0,11.14067
-0.015525899999999981,0.0,0.0,7.592558
0.2,0.0,0.0,9.959422
-0.2213012,0.0,0.0,11.38696
-0.12392576000000001,0.0,0.0,9.986359
-0.2,0.3117657,0.0,11.31597
-0.0651809,0.0,0.0,6.771779
0.4833269,0.0,0.0,5.868303
0.22325583000000002,0.0,0.0,15.10431
0.2,0.3263701,0.0,13.85087
-0.0,0.0,0.0,6.476806
-0.2,0.5072433,0.0,12.14901
0.2,0.157401,0.0,9.856897
0.2,0.0,0.0,15.84943
-0.4045639,0.0,0.0,8.889306
0.158775,0.0,0.0,9.398658
0.2,0.0,0.0,13.81356
0.6404688000000001,0.0,0.0,10.26574
-0.2,0.08229589,0.0,8.165103
-0.11743619999999999,0.0,0.0,7.90844
0.2,0.0,0.0,8.657112
-0.2838913,0.0,0.0,6.93159
0.0,0.385585,0.0,14.45121
-0.23174449999999996,0.0,0.0,6.001443
0.2,1.0,0.0,14.12512
-1.2,0.0,0.0,6.565427
0.2,0.2832448,0.0,10.27302
0.2,0.3765031,0.0,10.36103
-0.31883300000000003,0.0,0.0,7.622862
0.2,0.07230628,0.0,8.218976
-0.2,0.0,0.0,10.37542
-0.2,0.0,0.0,10.68142
0.2,0.0,0.0,9.959307
-0.2,0.0,0.0,14.71425
0.2,1.0,0.0,22.09629
-0.2,0.0,0.0,7.48297
-0.2,0.0,0.0,15.7429
-0.2,0.0,0.0,11.60316
0.1322637,0.0,0.0,11.66411
0.2,0.1455753,0.0,13.25037
-0.3931861,0.0,0.0,7.957016
0.2,0.08808875,0.0,8.454856
0.2,1.0,0.0,8.125353
-0.0,0.0,0.0,10.43518
-0.2,0.0,0.0,18.43901
-0.318576,0.0,0.0,8.426153
0.2,1.0,0.0,23.29277
-0.2,0.2023323,0.0,7.409823
-0.4227322,0.0,0.0,11.16287
0.675929,0.0,0.0,9.728307
0.34689820000000005,0.0,0.0,7.343717
-0.0,0.5048701,0.0,11.11075
-0.2,0.0,0.0,11.33475
-0.3392698,0.0,0.0,9.329962
0.0,0.0,0.0,9.10431
-0.2,0.1722507,0.0,7.080931
0.2,0.1638751,0.0,6.633736
-0.2,0.0,0.0,10.71138
0.2,0.385585,0.0,14.45121
-0.2,0.2060312,0.0,13.5536
0.2,0.0,1.0,3.727046
0.4511932,0.0,0.0,9.074286
-0.2,0.0,0.0,18.03124
0.2,0.0,0.0,15.14806
-0.0,0.0,0.0,10.98616
-0.5588979,0.03041661,0.0,5.2073
0.2,0.07380903,0.0,10.58929
-0.20137686700000001,0.0,0.0,8.494503
0.0,0.1758478,0.0,13.56155
0.0474821,0.0,0.0,12.5593
-0.2,0.0,0.0,17.2817
-0.2,0.0,0.0,6.502295
-0.13095815,0.0,0.0,14.37379
